"","X1","gps_data_animals_id","gps_sensors_id","animals_id","acquisition_time","longitude","latitude","insert_timestamp","update_timestamp","geom","keep","optional"
"1",1310,22474,1,1,2015-01-01 02:00:12,-69.3496958,-29.197395,09:58:00,23:21:00,"0101000020E61000001C237E6A615651C0D8648D7A88323DC0",1,TRUE
"2",1311,22490,1,1,2015-01-01 05:00:30,-69.3512422,-29.1953308,09:58:00,23:21:00,"0101000020E6100000687E90C07A5651C0CAE6053301323DC0",1,TRUE
"3",1312,22505,1,1,2015-01-01 08:00:51,-69.3532664,-29.1944683,09:58:00,23:21:00,"0101000020E6100000A4B1ACEA9B5651C0D59BACACC8313DC0",1,TRUE
"4",1313,22521,1,1,2015-01-01 11:00:30,-69.3528097,-29.1942264,09:58:00,23:21:00,"0101000020E61000008ACD226F945651C0130544D2B8313DC0",1,TRUE
"5",1314,22536,1,1,2015-01-01 14:00:57,-69.3521111,-29.1941939,09:58:00,23:21:00,"0101000020E6100000C0C3FEFC885651C02B9501B1B6313DC0",1,TRUE
"6",1315,22565,1,1,2015-01-01 20:00:20,-69.3588394,-29.2025081,09:58:00,23:21:00,"0101000020E61000000AE18739F75651C0D3AC2292D7333DC0",1,TRUE
"7",1316,22578,1,1,2015-01-01 23:00:11,-69.3588369,-29.2024906,09:58:00,23:21:00,"0101000020E610000046860B2FF75651C057BF886CD6333DC0",1,TRUE
"8",1317,22592,1,1,2015-01-02 02:00:10,-69.3599144,-29.2054522,09:58:00,23:21:00,"0101000020E6100000015768D6085751C029E4EF8398343DC0",1,TRUE
"9",1318,22608,1,1,2015-01-02 05:00:19,-69.35228,-29.19272,09:58:00,23:21:00,"0101000020E61000003BC269C18B5651C0FE48111956313DC0",1,TRUE
"10",1319,22640,1,1,2015-01-02 11:00:19,-69.3588053,-29.2108233,09:58:00,23:21:00,"0101000020E61000006A4881AAF65651C01CBC0A84F8353DC0",1,TRUE
"11",1320,22655,1,1,2015-01-02 14:00:30,-69.3579047,-29.2112558,09:58:00,23:21:00,"0101000020E61000006C651DE9E75651C01F1730DC14363DC0",1,TRUE
"12",1321,22670,1,1,2015-01-02 17:00:18,-69.3579689,-29.2111422,09:58:00,23:21:00,"0101000020E61000000C9F63F6E85651C035CE4B6A0D363DC0",1,TRUE
"13",1322,22682,1,1,2015-01-02 20:00:09,-69.3579664,-29.2112347,09:58:00,23:21:00,"0101000020E61000004744E7EBE85651C0C647307A13363DC0",1,TRUE
"14",1323,22697,1,1,2015-01-02 23:00:11,-69.3578767,-29.2110475,09:58:00,23:21:00,"0101000020E610000007A0AC73E75651C00E677E3507363DC0",1,TRUE
"15",1324,22714,1,1,2015-01-03 02:00:15,-69.3579267,-29.2112092,09:58:00,23:21:00,"0101000020E61000005FB76345E85651C0449D5ECE11363DC0",1,TRUE
"16",1325,22731,1,1,2015-01-03 05:00:30,-69.3576208,-29.2114728,09:58:00,23:21:00,"0101000020E6100000A4175A42E35651C059FED71423363DC0",1,TRUE
"17",1326,22746,1,1,2015-01-03 08:03:03,-69.3575306,-29.2112803,09:58:00,23:21:00,"0101000020E61000006F9406C8E15651C000CA3A7716363DC0",1,TRUE
"18",1327,22759,1,1,2015-01-03 11:00:25,-69.357805,-29.211205,09:58:00,23:21:00,"0101000020E61000001956F146E65651C06EC0E78711363DC0",1,TRUE
"19",1328,22776,1,1,2015-01-03 14:01:18,-69.3577342,-29.2112708,09:58:00,23:21:00,"0101000020E6100000496AFC1DE55651C08A99D8D715363DC0",1,TRUE
"20",1329,22791,1,1,2015-01-03 17:01:00,-69.3577581,-29.2112542,09:58:00,23:21:00,"0101000020E610000043D83A82E55651C0842458C114363DC0",1,TRUE
"21",1330,22806,1,1,2015-01-03 20:00:30,-69.3576778,-29.2112556,09:58:00,23:21:00,"0101000020E610000056606D31E45651C0CC18D5D814363DC0",1,TRUE
"22",1331,22821,1,1,2015-01-03 23:01:02,-69.3575647,-29.2113569,09:58:00,23:21:00,"0101000020E61000000F2D0D57E25651C0B0485D7C1B363DC0",1,TRUE
"23",1332,22848,1,1,2015-01-04 05:00:14,-69.3454244,-29.2143928,09:58:00,23:21:00,"0101000020E6100000634FF16E1B5651C0747F5072E2363DC0",1,TRUE
"24",1333,22866,1,1,2015-01-04 08:02:57,-69.3444578,-29.2154181,09:58:00,23:21:00,"0101000020E61000008976BA980B5651C06A77FEA325373DC0",1,TRUE
"25",1334,22878,1,1,2015-01-04 11:00:14,-69.3440756,-29.2153753,09:58:00,23:21:00,"0101000020E61000008056AA55055651C0BFDDEDD522373DC0",1,TRUE
"26",1335,22892,1,1,2015-01-04 14:00:12,-69.3404169,-29.2175117,09:58:00,23:21:00,"0101000020E61000005D20F763C95551C053FFC5D8AE373DC0",1,TRUE
"27",1336,22911,1,1,2015-01-04 17:00:24,-69.3517244,-29.21054,09:58:00,23:21:00,"0101000020E610000022CD0EA7825651C0F67F0EF3E5353DC0",1,TRUE
"28",1337,22927,1,1,2015-01-04 20:00:30,-69.3588647,-29.2025031,09:58:00,23:21:00,"0101000020E6100000168CA5A3F75651C0B0D63F3ED7333DC0",1,TRUE
"29",1338,22942,1,1,2015-01-04 23:00:28,-69.3588528,-29.2024978,09:58:00,23:21:00,"0101000020E6100000FE04BC71F75651C00F8354E5D6333DC0",1,TRUE
"30",1339,22955,1,1,2015-01-05 02:00:11,-69.3608633,-29.2028114,09:58:00,23:21:00,"0101000020E6100000E8F46162185751C08841AA72EB333DC0",1,TRUE
"31",1340,22986,1,1,2015-01-05 08:00:30,-69.3559253,-29.1930744,09:58:00,23:21:00,"0101000020E61000006AD4E87AC75651C0E0B1E9526D313DC0",1,TRUE
"32",1341,23000,1,1,2015-01-05 11:00:21,-69.3535494,-29.1909772,09:58:00,23:21:00,"0101000020E61000004FA1A98DA05651C01A48BCE1E3303DC0",1,TRUE
"33",1342,23030,1,1,2015-01-05 17:00:30,-69.3536178,-29.1909192,09:58:00,23:21:00,"0101000020E610000024928DACA15651C0B12DA814E0303DC0",1,TRUE
"34",1343,23042,1,1,2015-01-05 20:00:45,-69.35363,-29.1909228,09:58:00,23:21:00,"0101000020E61000009B38B9DFA15651C08D0F0E51E0303DC0",1,TRUE
"35",1344,23052,1,1,2015-01-05 23:00:10,-69.3535975,-29.1908906,09:58:00,23:21:00,"0101000020E6100000A29C6857A15651C0231DD434DE303DC0",1,TRUE
"36",1345,23063,1,1,2015-01-06 02:00:05,-69.3533906,-29.1908053,09:58:00,23:21:00,"0101000020E6100000AF6D9BF39D5651C04A67BB9DD8303DC0",1,TRUE
"37",1346,23076,1,1,2015-01-06 05:00:29,-69.3528061,-29.1907956,09:58:00,23:21:00,"0101000020E610000013550960945651C08038FEFAD7303DC0",1,TRUE
"38",1347,23089,1,1,2015-01-06 08:00:48,-69.3528858,-29.1905319,09:58:00,23:21:00,"0101000020E6100000428E52AE955651C04158D7B2C6303DC0",1,TRUE
"39",1348,23101,1,1,2015-01-06 11:00:18,-69.3535119,-29.1909947,09:58:00,23:21:00,"0101000020E6100000CC4F60F09F5651C097355607E5303DC0",1,TRUE
"40",1349,23113,1,1,2015-01-06 14:00:17,-69.3535469,-29.1909658,09:58:00,23:21:00,"0101000020E61000008A462D83A05651C08CA77922E3303DC0",1,TRUE
"41",1350,23125,1,1,2015-01-06 17:00:16,-69.3535819,-29.190915,09:58:00,23:21:00,"0101000020E6100000483DFA15A15651C0DB5031CEDF303DC0",1,TRUE
"42",1351,23138,1,1,2015-01-06 20:00:47,-69.3534464,-29.1914492,09:58:00,23:21:00,"0101000020E6100000E438A6DD9E5651C06AD894D002313DC0",1,TRUE
"43",1352,23148,1,1,2015-01-06 23:00:18,-69.3537803,-29.1910322,09:58:00,23:21:00,"0101000020E6100000059E2056A45651C0A17B7B7CE7303DC0",1,TRUE
"44",1353,23161,1,1,2015-01-07 02:00:16,-69.3537694,-29.19095,09:58:00,23:21:00,"0101000020E6100000D6D46828A45651C0D42B6519E2303DC0",1,TRUE
"45",1354,23174,1,1,2015-01-07 05:00:18,-69.3529983,-29.1935847,09:58:00,23:21:00,"0101000020E6100000CA822E86975651C0878153C48E313DC0",1,TRUE
"46",1355,23195,1,1,2015-01-07 11:00:18,-69.3489019,-29.1902131,09:58:00,23:21:00,"0101000020E6100000C980A268545651C052C543CEB1303DC0",1,TRUE
"47",1356,23210,1,1,2015-01-07 14:00:30,-69.3489586,-29.1902083,09:58:00,23:21:00,"0101000020E61000001CAA7356555651C081EDBB7DB1303DC0",1,TRUE
"48",1357,23222,1,1,2015-01-07 17:00:19,-69.3488719,-29.1902083,09:58:00,23:21:00,"0101000020E6100000943FCEEA535651C081EDBB7DB1303DC0",1,TRUE
"49",1358,23233,1,1,2015-01-07 20:00:14,-69.3488264,-29.1901394,09:58:00,23:21:00,"0101000020E6100000CFFEF62B535651C05AAEC8F9AC303DC0",1,TRUE
"50",1359,23243,1,1,2015-01-07 23:00:14,-69.3487972,-29.1902275,09:58:00,23:21:00,"0101000020E6100000EEBB7DB1525651C0C24CDBBFB2303DC0",1,TRUE
"51",1360,23257,1,1,2015-01-08 02:00:14,-69.3488733,-29.1901628,09:58:00,23:21:00,"0101000020E6100000A57CADF0535651C071EA5E82AE303DC0",1,TRUE
"52",1361,23267,1,1,2015-01-08 05:00:13,-69.3520828,-29.1937381,09:58:00,23:21:00,"0101000020E6100000FCDE4B86885651C03B7DF3D198313DC0",1,TRUE
"53",1362,23293,1,1,2015-01-08 11:00:30,-69.3547653,-29.1941342,09:58:00,23:21:00,"0101000020E61000005C508479B45651C0FE0868C7B2313DC0",1,TRUE
"54",1363,23306,1,1,2015-01-08 14:00:30,-69.3550658,-29.19417,09:58:00,23:21:00,"0101000020E610000066BBE765B95651C044DD0720B5313DC0",1,TRUE
"55",1364,23317,1,1,2015-01-08 17:00:13,-69.3553608,-29.1938342,09:58:00,23:21:00,"0101000020E6100000F291393BBE5651C0A9D83D1E9F313DC0",1,TRUE
"56",1365,23329,1,1,2015-01-08 20:00:10,-69.3554186,-29.1938136,09:58:00,23:21:00,"0101000020E6100000F7D8A72DBF5651C02085A1C49D313DC0",1,TRUE
"57",1366,23339,1,1,2015-01-08 23:00:11,-69.3543919,-29.1937344,09:58:00,23:21:00,"0101000020E6100000E81D5D5BAE5651C0351CE09398313DC0",1,TRUE
"58",1367,23353,1,1,2015-01-09 02:00:12,-69.3543608,-29.19372,09:58:00,23:21:00,"0101000020E610000000BFEBD8AD5651C0C49448A297313DC0",1,TRUE
"59",1368,23366,1,1,2015-01-09 05:00:53,-69.3548233,-29.1939581,09:58:00,23:21:00,"0101000020E6100000F756C96CB55651C0574BF03CA7313DC0",1,TRUE
"60",1369,23377,1,1,2015-01-09 08:00:48,-69.3552572,-29.1942422,09:58:00,23:21:00,"0101000020E6100000C9EAB188BC5651C0CB8058DBB9313DC0",1,TRUE
"61",1370,23390,1,1,2015-01-09 11:02:57,-69.3547722,-29.1935208,09:58:00,23:21:00,"0101000020E6100000EB217596B45651C0841843948A313DC0",1,TRUE
"62",1371,23402,1,1,2015-01-09 14:01:20,-69.3552217,-29.1938497,09:58:00,23:21:00,"0101000020E61000001715CCF3BB5651C0E4D64922A0313DC0",1,TRUE
"63",1372,23413,1,1,2015-01-09 17:00:10,-69.3552997,-29.1936261,09:58:00,23:21:00,"0101000020E6100000D5F1F33ABD5651C0EB26E77A91313DC0",1,TRUE
"64",1373,23435,1,1,2015-01-09 23:00:12,-69.3553103,-29.1937989,09:58:00,23:21:00,"0101000020E6100000A59B6967BD5651C0338001CE9C313DC0",1,TRUE
"65",1374,23448,1,1,2015-01-10 02:00:17,-69.3553475,-29.1938506,09:58:00,23:21:00,"0101000020E6100000C8CD7003BE5651C05B4F6331A0313DC0",1,TRUE
"66",1375,23459,1,1,2015-01-10 05:00:10,-69.3512403,-29.1885158,09:58:00,23:21:00,"0101000020E6100000626298B87A5651C07FC74B9242303DC0",1,TRUE
"67",1376,23473,1,1,2015-01-10 08:00:48,-69.3512439,-29.1885431,09:58:00,23:21:00,"0101000020E6100000D9DAB1C77A5651C0EF62505C44303DC0",1,TRUE
"68",1377,23486,1,1,2015-01-10 11:01:40,-69.3502069,-29.1878519,09:58:00,23:21:00,"0101000020E6100000599533CA695651C0D0FDE60F17303DC0",1,TRUE
"69",1378,23498,1,1,2015-01-10 14:02:36,-69.3501875,-29.1878786,09:58:00,23:21:00,"0101000020E6100000F4FDD478695651C0479EDACF18303DC0",1,TRUE
"70",1379,23507,1,1,2015-01-10 17:00:17,-69.3650967,-29.1830033,09:58:00,23:21:00,"0101000020E610000029988CBE5D5751C0618FE44DD92E3DC0",1,TRUE
"71",1380,23522,1,1,2015-01-10 20:00:30,-69.3668344,-29.1814603,09:58:00,23:21:00,"0101000020E61000000FC3FD367A5751C0B905A62E742E3DC0",1,TRUE
"72",1381,23545,1,1,2015-01-11 02:00:06,-69.3560128,-29.1821819,09:58:00,23:21:00,"0101000020E6100000463DE9E9C85651C0536C1679A32E3DC0",1,TRUE
"73",1382,23558,1,1,2015-01-11 05:00:30,-69.3578481,-29.1799542,09:58:00,23:21:00,"0101000020E6100000E39BB7FBE65651C021C77B7A112E3DC0",1,TRUE
"74",1383,23570,1,1,2015-01-11 08:00:29,-69.3564456,-29.1803861,09:58:00,23:21:00,"0101000020E610000066B33401D05651C02A2790C82D2E3DC0",1,TRUE
"75",1384,23583,1,1,2015-01-11 11:00:37,-69.3564011,-29.1803508,09:58:00,23:21:00,"0101000020E61000008A308F46CF5651C0B4CE53782B2E3DC0",1,TRUE
"76",1385,23594,1,1,2015-01-11 14:00:29,-69.3578031,-29.1805883,09:58:00,23:21:00,"0101000020E6100000133AF93EE65651C04D8AEA083B2E3DC0",1,TRUE
"77",1386,23606,1,1,2015-01-11 17:00:17,-69.3565625,-29.1803456,09:58:00,23:21:00,"0101000020E6100000B81E85EBD15651C03DFA15212B2E3DC0",1,TRUE
"78",1387,23617,1,1,2015-01-11 20:00:13,-69.3565011,-29.18023,09:58:00,23:21:00,"0101000020E61000003C5FFDE9D05651C012C2A38D232E3DC0",1,TRUE
"79",1388,23630,1,1,2015-01-11 23:00:14,-69.3564472,-29.1802894,09:58:00,23:21:00,"0101000020E61000000DB0EA07D05651C0C2D03472272E3DC0",1,TRUE
"80",1389,23640,1,1,2015-01-12 02:00:14,-69.3564697,-29.1803853,09:58:00,23:21:00,"0101000020E6100000F5E04966D05651C0DD2D24BB2D2E3DC0",1,TRUE
"81",1390,23654,1,1,2015-01-12 05:00:23,-69.3564625,-29.1802711,09:58:00,23:21:00,"0101000020E610000007F01648D05651C0F8E92E3F262E3DC0",1,TRUE
"82",1391,23678,1,1,2015-01-12 11:01:35,-69.3564303,-29.1803178,09:58:00,23:21:00,"0101000020E61000006C7308C1CF5651C0FDE2AD4E292E3DC0",1,TRUE
"83",1392,23690,1,1,2015-01-12 14:00:30,-69.3601517,-29.1848033,09:58:00,23:21:00,"0101000020E61000005346B7B90C5751C060B1E1444F2F3DC0",1,TRUE
"84",1393,23702,1,1,2015-01-12 17:00:13,-69.3616878,-29.1962556,09:58:00,23:21:00,"0101000020E61000002E1796E4255751C028A897CE3D323DC0",1,TRUE
"85",1394,23712,1,1,2015-01-12 20:00:11,-69.3617142,-29.1962583,09:58:00,23:21:00,"0101000020E6100000ECDF5053265751C08D11E4FB3D323DC0",1,TRUE
"86",1395,23725,1,1,2015-01-12 23:00:29,-69.3619042,-29.1961789,09:58:00,23:21:00,"0101000020E61000003ED23B70295751C04EAAC7C738323DC0",1,TRUE
"87",1396,23747,1,1,2015-01-13 05:00:11,-69.3545739,-29.1973772,09:58:00,23:21:00,"0101000020E6100000F920BA56B15651C0DEF9EA4F87323DC0",1,TRUE
"88",1397,23760,1,1,2015-01-13 08:00:30,-69.3508989,-29.1979319,09:58:00,23:21:00,"0101000020E6100000F4ECA820755651C0CC553DAAAB323DC0",1,TRUE
"89",1398,23772,1,1,2015-01-13 11:00:37,-69.3469447,-29.20119,09:58:00,23:21:00,"0101000020E610000050018B57345651C04148163081333DC0",1,TRUE
"90",1399,23786,1,1,2015-01-13 14:00:30,-69.3486317,-29.1983958,09:58:00,23:21:00,"0101000020E6100000547655FB4F5651C0ECA93011CA323DC0",1,TRUE
"91",1400,23795,1,1,2015-01-13 17:00:10,-69.3523558,-29.1990156,09:58:00,23:21:00,"0101000020E6100000946357FF8C5651C0D164B5AFF2323DC0",1,TRUE
"92",1401,23807,1,1,2015-01-13 20:00:09,-69.3549139,-29.2032533,09:58:00,23:21:00,"0101000020E61000005559CAE8B65651C0D84D846808343DC0",1,TRUE
"93",1402,23820,1,1,2015-01-13 23:00:10,-69.3549403,-29.2031853,09:58:00,23:21:00,"0101000020E610000013228557B75651C02887AAF303343DC0",1,TRUE
"94",1403,23834,1,1,2015-01-14 02:00:59,-69.3548256,-29.2037439,09:58:00,23:21:00,"0101000020E610000026F26E76B55651C06E426B8F28343DC0",1,TRUE
"95",1404,23845,1,1,2015-01-14 05:01:19,-69.3520825,-29.2064489,09:58:00,23:21:00,"0101000020E61000009CBF0985885651C091CBC9D5D9343DC0",1,TRUE
"96",1405,23857,1,1,2015-01-14 08:00:48,-69.3513842,-29.2061033,09:58:00,23:21:00,"0101000020E610000031D527147D5651C00119952FC3343DC0",1,TRUE
"97",1406,23893,1,1,2015-01-14 17:00:30,-69.3508853,-29.1979939,09:58:00,23:21:00,"0101000020E61000006B099EE7745651C0B84E6DBAAF323DC0",1,TRUE
"98",1407,23903,1,1,2015-01-14 20:00:08,-69.3593019,-29.1990672,09:58:00,23:21:00,"0101000020E6100000017965CDFE5651C0D0B46911F6323DC0",1,TRUE
"99",1408,23914,1,1,2015-01-14 23:00:15,-69.3652186,-29.1991503,09:58:00,23:21:00,"0101000020E610000005B9D5BD5F5751C0147D9983FB323DC0",1,TRUE
"100",1409,23927,1,1,2015-01-15 02:00:22,-69.3619781,-29.2142733,09:58:00,23:21:00,"0101000020E6100000915731A62A5751C0EFE76F9DDA363DC0",1,TRUE
"101",1410,23940,1,1,2015-01-15 05:00:30,-69.3496989,-29.2038667,09:58:00,23:21:00,"0101000020E61000009FBC7E77615651C0523EA99B30343DC0",1,TRUE
"102",1411,23951,1,1,2015-01-15 08:00:29,-69.3541469,-29.2017775,09:58:00,23:21:00,"0101000020E6100000B55EC257AA5651C09291B3B0A7333DC0",1,TRUE
"103",1412,23965,1,1,2015-01-15 11:00:36,-69.3563244,-29.2020583,09:58:00,23:21:00,"0101000020E61000001431DB04CE5651C0A762BE17BA333DC0",1,TRUE
"104",1413,23976,1,1,2015-01-15 14:00:19,-69.3574383,-29.1974344,09:58:00,23:21:00,"0101000020E61000009F35E444E05651C0FA1A930F8B323DC0",1,TRUE
"105",1414,23987,1,1,2015-01-15 17:00:13,-69.3588917,-29.2020292,09:58:00,23:21:00,"0101000020E61000009393E414F85651C048D6862FB8333DC0",1,TRUE
"106",1415,24035,1,1,2015-01-16 05:00:13,-69.3450306,-29.2023511,09:58:00,23:21:00,"0101000020E6100000A2C739FB145651C044CF1C48CD333DC0",1,TRUE
"107",1416,24047,1,1,2015-01-16 08:00:25,-69.3438939,-29.2026594,09:58:00,23:21:00,"0101000020E6100000CF728F5B025651C01C3A877CE1333DC0",1,TRUE
"108",1417,24058,1,1,2015-01-16 11:00:48,-69.3451258,-29.2052542,09:58:00,23:21:00,"0101000020E61000006000868A165651C0DC5D0C8A8B343DC0",1,TRUE
"109",1418,24071,1,1,2015-01-16 14:00:31,-69.3504819,-29.2184422,09:58:00,23:21:00,"0101000020E6100000C295A24B6E5651C0F810F9D3EB373DC0",1,TRUE
"110",1419,24095,1,1,2015-01-16 20:00:16,-69.3504981,-29.2180847,09:58:00,23:21:00,"0101000020E6100000D933958F6E5651C00A421E66D4373DC0",1,TRUE
"111",1420,24105,1,1,2015-01-16 23:00:11,-69.3504844,-29.218375,09:58:00,23:21:00,"0101000020E610000086F01E566E5651C096438B6CE7373DC0",1,TRUE
"112",1421,24117,1,1,2015-01-17 02:00:10,-69.3502853,-29.2182867,09:58:00,23:21:00,"0101000020E610000040F108136B5651C0DAA61DA3E1373DC0",1,TRUE
"113",1422,24141,1,1,2015-01-17 08:00:11,-69.3509525,-29.2182164,09:58:00,23:21:00,"0101000020E6100000C47C7901765651C06B73AD07DD373DC0",1,TRUE
"114",1423,24153,1,1,2015-01-17 11:00:18,-69.3507481,-29.2183375,09:58:00,23:21:00,"0101000020E610000096A828A8725651C08BFD65F7E4373DC0",1,TRUE
"115",1424,24179,1,1,2015-01-17 17:00:30,-69.3506489,-29.2185886,09:58:00,23:21:00,"0101000020E610000037781508715651C04747286CF5373DC0",1,TRUE
"116",1425,24216,1,1,2015-01-18 02:01:05,-69.3565125,-29.2099564,09:58:00,23:21:00,"0101000020E61000005F07CE19D15651C0FD95DFB3BF353DC0",1,TRUE
"117",1426,24226,1,1,2015-01-18 05:00:09,-69.3505111,-29.2051325,09:58:00,23:21:00,"0101000020E6100000A4D81BC66E5651C0C3D8429083343DC0",1,TRUE
"118",1427,24239,1,1,2015-01-18 08:00:34,-69.3505386,-29.2051747,09:58:00,23:21:00,"0101000020E610000014BF73396F5651C07477425486343DC0",1,TRUE
"119",1428,24250,1,1,2015-01-18 11:01:36,-69.3505781,-29.2054389,09:58:00,23:21:00,"0101000020E6100000688C20DF6F5651C083D3CCA497343DC0",1,TRUE
"120",1429,24262,1,1,2015-01-18 14:00:19,-69.3520233,-29.20549,09:58:00,23:21:00,"0101000020E6100000853BBC8C875651C0B1A71DFE9A343DC0",1,TRUE
"121",1430,24298,1,1,2015-01-18 23:00:25,-69.3862056,-29.2082617,09:58:00,23:21:00,"0101000020E61000000D62B197B75851C0668286A350353DC0",1,TRUE
"122",1431,24310,1,1,2015-01-19 02:00:29,-69.3862525,-29.2082283,09:58:00,23:21:00,"0101000020E6100000E3DF675CB85851C0079A2A734E353DC0",1,TRUE
"123",1432,24322,1,1,2015-01-19 05:00:13,-69.3840569,-29.2083086,09:58:00,23:21:00,"0101000020E610000067536463945851C0BD7960B653353DC0",1,TRUE
"124",1433,24336,1,1,2015-01-19 08:02:24,-69.3858778,-29.2126339,09:58:00,23:21:00,"0101000020E610000028D0CC38B25851C05C85DE2C6F363DC0",1,TRUE
"125",1434,24357,1,1,2015-01-19 14:00:12,-69.3872475,-29.2386894,09:58:00,23:21:00,"0101000020E61000004CFDBCA9C85851C0E0E69EBF1A3D3DC0",1,TRUE
"126",1435,24384,1,1,2015-01-19 20:00:30,-69.3849183,-29.2136239,09:58:00,23:21:00,"0101000020E610000071885D80A25851C0DC24500EB0363DC0",1,TRUE
"127",1436,24419,1,1,2015-01-20 05:00:20,-69.3829375,-29.2070286,09:58:00,23:21:00,"0101000020E61000005EBA490C825851C030568AD3FF343DC0",1,TRUE
"128",1437,24430,1,1,2015-01-20 08:00:23,-69.3831886,-29.2083703,09:58:00,23:21:00,"0101000020E6100000CD4C7A29865851C02CF587C157353DC0",1,TRUE
"129",1438,24441,1,1,2015-01-20 11:00:11,-69.3829819,-29.2077119,09:58:00,23:21:00,"0101000020E610000070DD83C6825851C0727D699B2C353DC0",1,TRUE
"130",1439,24465,1,1,2015-01-20 17:00:10,-69.3858217,-29.1993764,09:58:00,23:21:00,"0101000020E610000093E57F4DB15851C01E98ED540A333DC0",1,TRUE
"131",1440,24479,1,1,2015-01-20 20:00:19,-69.3937114,-29.1967981,09:58:00,23:21:00,"0101000020E6100000FEC34C91325951C0396A3B5C61323DC0",1,TRUE
"132",1441,24527,1,1,2015-01-21 08:00:20,-69.4011825,-29.2067317,09:58:00,23:21:00,"0101000020E6100000904E5DF9AC5951C0E68B625EEC343DC0",1,TRUE
"133",1442,24539,1,1,2015-01-21 11:00:30,-69.401685,-29.2053967,09:58:00,23:21:00,"0101000020E6100000CD920035B55951C0D234CDE094343DC0",1,TRUE
"134",1443,24550,1,1,2015-01-21 14:00:19,-69.3921414,-29.1994689,09:58:00,23:21:00,"0101000020E6100000171A3ED8185951C0B011D26410333DC0",1,TRUE
"135",1444,24564,1,1,2015-01-21 17:00:48,-69.3878011,-29.2114108,09:58:00,23:21:00,"0101000020E61000009576B4BBD15851C06D05A8041F363DC0",1,TRUE
"136",1445,24573,1,1,2015-01-21 20:00:09,-69.3874442,-29.21093,09:58:00,23:21:00,"0101000020E61000009801C2E2CB5851C0CBBE2B82FF353DC0",1,TRUE
"137",1446,24585,1,1,2015-01-21 23:00:08,-69.3854619,-29.2140983,09:58:00,23:21:00,"0101000020E6100000A8966368AB5851C013A16C25CF363DC0",1,TRUE
"138",1447,24597,1,1,2015-01-22 02:00:16,-69.3882772,-29.2119767,09:58:00,23:21:00,"0101000020E610000014F29C88D95851C09603E21A44363DC0",1,TRUE
"139",1448,24609,1,1,2015-01-22 05:00:30,-69.3883181,-29.21204,09:58:00,23:21:00,"0101000020E610000079FC2834DA5851C09F71E14048363DC0",1,TRUE
"140",1449,24623,1,1,2015-01-22 08:00:29,-69.3973722,-29.2086922,09:58:00,23:21:00,"0101000020E6100000BCD5CE8B6E5951C028EE1DDA6C353DC0",1,TRUE
"141",1450,24634,1,1,2015-01-22 11:00:29,-69.3974203,-29.2087847,09:58:00,23:21:00,"0101000020E61000000ED18D556F5951C0B96702EA72353DC0",1,TRUE
"142",1451,24658,1,1,2015-01-22 17:00:15,-69.3876161,-29.2110383,09:58:00,23:21:00,"0101000020E6100000CC39C2B3CE5851C014B4249B06363DC0",1,TRUE
"143",1452,24670,1,1,2015-01-22 20:00:15,-69.3871133,-29.2065572,09:58:00,23:21:00,"0101000020E61000002FD6DC76C65851C0DAC0C2EEE0343DC0",1,TRUE
"144",1453,24681,1,1,2015-01-22 23:00:06,-69.3882092,-29.2064311,09:58:00,23:21:00,"0101000020E61000006880666BD85851C0976027ABD8343DC0",1,TRUE
"145",1454,24695,1,1,2015-01-23 02:00:34,-69.3896267,-29.2084422,09:58:00,23:21:00,"0101000020E61000007F89D3A4EF5851C0361BD0775C353DC0",1,TRUE
"146",1455,24705,1,1,2015-01-23 05:00:06,-69.3764756,-29.2050264,09:58:00,23:21:00,"0101000020E61000007D6F1D2D185851C00ED1329C7C343DC0",1,TRUE
"147",1456,24720,1,1,2015-01-23 08:00:40,-69.3841981,-29.2111381,09:58:00,23:21:00,"0101000020E6100000DDABA0B3965851C0887082250D363DC0",1,TRUE
"148",1457,24730,1,1,2015-01-23 11:00:29,-69.3820942,-29.2076944,09:58:00,23:21:00,"0101000020E6100000713F3B3B745851C0F68FCF752B353DC0",1,TRUE
"149",1458,24742,1,1,2015-01-23 14:00:12,-69.3778728,-29.2062428,09:58:00,23:21:00,"0101000020E6100000128365112F5851C014090154CC343DC0",1,TRUE
"150",1459,24753,1,1,2015-01-23 17:00:05,-69.3678792,-29.2071203,09:58:00,23:21:00,"0101000020E61000003C3833558B5751C074D602D605353DC0",1,TRUE
"151",1460,24766,1,1,2015-01-23 20:00:12,-69.4106622,-29.1979636,09:58:00,23:21:00,"0101000020E610000005AD1B4A485A51C066CC13BEAD323DC0",1,TRUE
"152",1461,24779,1,1,2015-01-23 23:00:29,-69.4116686,-29.1907533,09:58:00,23:21:00,"0101000020E6100000917241C7585A51C0A51A5135D5303DC0",1,TRUE
"153",1462,24791,1,1,2015-01-24 02:00:30,-69.4148972,-29.1898897,09:58:00,23:21:00,"0101000020E6100000ED4CFCAC8D5A51C0E558839C9C303DC0",1,TRUE
"154",1463,24816,1,1,2015-01-24 08:02:04,-69.4189708,-29.1959383,09:58:00,23:21:00,"0101000020E6100000A7FEE66AD05A51C0AA882E0329323DC0",1,TRUE
"155",1464,24828,1,1,2015-01-24 11:00:54,-69.4161181,-29.2078514,09:58:00,23:21:00,"0101000020E610000084B1CFADA15A51C0856DD5BF35353DC0",1,TRUE
